datetime,open,high,low,close,% change
2025-03-07 20:30:00,238.8,239.38,237.94,238.59,-0.08793969849246565
2025-03-07 20:00:00,239.18,239.27,238.09,238.81,-0.15469520862948596
2025-03-07 19:30:00,239.71,239.85,238.71,239.19,-0.21692878895332285
2025-03-07 19:00:00,239.44,239.9,238.57,239.65,0.0877046441697327
2025-03-07 18:30:00,240.4,240.84,239.38,239.41,-0.4118136439267925
2025-03-07 18:00:00,240.02,241.34,240.01,240.42,0.16665277893507927
2025-03-07 17:30:00,239.22,240.8,238.8,240.03,0.3386004514672696
2025-03-07 17:00:00,239.2,239.69,237.88,239.27,0.02926421404683177
2025-03-07 16:30:00,239.14,239.3,237.87,239.21,0.029271556410479887
2025-03-07 16:00:00,238.91,239.51,238.32,238.96,0.02092838307312853
2025-03-07 15:30:00,238.29,240.05,237.05,238.87,0.24340089806538776
2025-03-07 15:00:00,238.35,238.95,237.81,238.3,-0.02097755401719444
2025-03-07 14:30:00,236.08,239.44,236.05,238.33,0.9530667570315147
2025-03-06 20:30:00,235.17,235.75,234.45,235.63,0.1956031806778109
2025-03-06 20:00:00,234.37,235.5,234.17,235.18,0.3456073729572907
2025-03-06 19:30:00,233.63,235.96,233.31,234.4,0.32958096134914616
2025-03-06 19:00:00,234.28,234.37,233.41,233.66,-0.26464060099027
2025-03-06 18:30:00,234.29,235.15,233.96,234.29,0.0
2025-03-06 18:00:00,235.01,235.41,234.21,234.29,-0.30636994170460785
2025-03-06 17:30:00,234.41,235.3,234.05,235.03,0.2644938355872209
2025-03-06 17:00:00,234.92,235.26,234.03,234.4,-0.22135194959985605
2025-03-06 16:30:00,236.76,237.32,234.82,234.93,-0.7729346173340025
2025-03-06 16:00:00,236.94,237.72,236.23,236.8,-0.05908668861314525
2025-03-06 15:30:00,236.41,237.84,236.26,236.93,0.2199568546169833
2025-03-06 15:00:00,235.32,237.14,234.95,236.44,0.4759476457589684
2025-03-06 14:30:00,234.2,236.42,233.77,235.36,0.4953031596925812
2025-03-05 20:30:00,235.98,236.32,235.05,236.02,0.01695058903297757
2025-03-05 20:00:00,235.46,236.47,235.21,236.02,0.2378323282086139
2025-03-05 19:30:00,235.73,236.17,235.17,235.48,-0.1060535358248844
2025-03-05 19:00:00,235.82,236.5,235.4,235.71,-0.046645746755994075
2025-03-05 18:30:00,234.66,235.83,234.12,235.83,0.49859371004858766
2025-03-05 18:00:00,234.93,235.52,234.04,234.68,-0.10641467671221215
2025-03-05 17:30:00,234.53,235.17,233.99,234.94,0.1748177205474765
2025-03-05 17:00:00,232.14,234.59,232.14,234.51,1.0209356422848301
2025-03-05 16:30:00,230.61,232.36,229.24,232.24,0.7068210398508283
2025-03-05 16:00:00,232.54,232.61,230.16,230.61,-0.8299647372494963
2025-03-05 15:30:00,230.94,233.18,230.81,232.55,0.6971507750931037
2025-03-05 15:00:00,232.1,233.14,230.55,230.92,-0.5084015510555824
2025-03-05 14:30:00,235.13,235.4,231.04,231.71,-1.4545145238804014
2025-03-04 20:30:00,238.66,238.75,234.71,235.82,-1.189977373669657
2025-03-04 20:00:00,238.29,239.24,238.21,238.72,0.18045238994502782
2025-03-04 19:30:00,238.39,238.77,238.0,238.31,-0.03355845463315747
2025-03-04 19:00:00,237.86,238.56,237.44,238.26,0.16816614815436695
2025-03-04 18:30:00,236.76,238.03,236.44,237.89,0.4772765669876649
2025-03-04 18:00:00,236.61,237.79,236.17,236.74,0.05494273276699862
2025-03-04 17:30:00,238.15,238.15,236.26,236.6,-0.6508503044299858
2025-03-04 17:00:00,239.15,239.21,238.14,238.17,-0.40978465398286357
2025-03-04 16:30:00,238.63,240.05,238.6,239.13,0.20952939697439552
2025-03-04 16:00:00,239.07,239.64,237.66,238.67,-0.16731501233948454
2025-03-04 15:30:00,238.35,239.78,238.3,239.1,0.3146633102580239
2025-03-04 15:00:00,236.62,239.19,236.33,238.4,0.7522610092130847
2025-03-04 14:30:00,237.74,239.32,236.52,236.58,-0.48792798855892844
2025-03-03 20:30:00,236.84,238.06,236.11,238.02,0.49822665090356644
2025-03-03 20:00:00,240.3,240.3,236.66,236.86,-1.4315439034540147
2025-03-03 19:30:00,241.15,241.99,239.87,240.3,-0.3524777109682747
2025-03-03 19:00:00,241.29,241.86,240.91,241.15,-0.058021467943133315
2025-03-03 18:30:00,240.99,241.4,240.48,241.31,0.13278559276318236
2025-03-03 18:00:00,242.29,242.34,240.73,240.95,-0.553056254901153
2025-03-03 17:30:00,242.53,242.98,241.89,242.3,-0.09483362882941894
2025-03-03 17:00:00,241.81,242.55,241.6,242.54,0.3018899135684999
2025-03-03 16:30:00,241.19,241.97,240.68,241.78,0.24462042373232865
2025-03-03 16:00:00,241.26,242.62,241.15,241.21,-0.020724529553172076
2025-03-03 15:30:00,241.49,242.45,241.12,241.21,-0.1159468300964848
2025-03-03 15:00:00,240.58,241.5,239.81,241.49,0.3782525563222199
2025-03-03 14:30:00,243.17,244.01,240.49,240.61,-1.0527614426121537
2025-02-28 20:30:00,239.7,241.06,238.8,241.02,0.5506883604505722
2025-02-28 20:00:00,238.85,239.79,238.81,239.71,0.3600586141930139
2025-02-28 19:30:00,237.9,238.88,237.72,238.88,0.411937788986965
2025-02-28 19:00:00,237.06,238.27,237.04,237.92,0.36277735594363675
2025-02-28 18:30:00,237.4,238.3,237.02,237.07,-0.13900589721988732
2025-02-28 18:00:00,237.36,237.61,236.24,237.41,0.021065048870906197
2025-02-28 17:30:00,237.64,237.92,236.97,237.36,-0.11782528193905603
2025-02-28 17:00:00,237.09,237.74,236.56,237.62,0.22354380193175633
2025-02-28 16:30:00,236.92,237.69,236.85,237.1,0.075975012662505
2025-02-28 16:00:00,237.49,237.54,236.5,236.9,-0.24843151290580798
2025-02-28 15:30:00,237.6,237.84,236.5,237.48,-0.050505050505052426
2025-02-28 15:00:00,236.74,237.79,235.65,237.61,0.36749176311565623
2025-02-28 14:30:00,235.57,237.38,235.44,236.72,0.4881776117502253
2025-02-27 20:30:00,238.96,239.34,237.25,237.32,-0.6863073317710139
2025-02-27 20:00:00,239.73,239.92,238.78,238.94,-0.32953739623743045
2025-02-27 19:30:00,240.63,240.63,239.58,239.71,-0.38232971782404
2025-02-27 19:00:00,241.63,241.77,240.53,240.64,-0.40971733642346114
2025-02-27 18:30:00,241.93,242.07,241.58,241.59,-0.1405365188277615
2025-02-27 18:00:00,240.78,242.19,240.77,241.92,0.47346125093445734
2025-02-27 17:30:00,241.1,241.35,240.36,240.79,-0.1285773537951067
2025-02-27 17:00:00,240.44,241.07,239.6,241.05,0.2537015471635392
2025-02-27 16:30:00,241.54,241.79,240.27,240.43,-0.45955121304959234
2025-02-27 16:00:00,241.21,242.48,240.91,241.53,0.13266448323037733
2025-02-27 15:30:00,241.34,241.78,240.67,241.23,-0.045578851412950046
2025-02-27 15:00:00,240.57,241.67,238.39,241.37,0.3325435424200904
2025-02-27 14:30:00,241.6,242.27,239.98,240.54,-0.4387417218543056
2025-02-26 20:30:00,239.95,240.7,239.68,240.45,0.20837674515524068
2025-02-26 20:00:00,239.73,240.43,239.54,239.98,0.10428398615108664
2025-02-26 19:30:00,239.81,240.36,239.59,239.69,-0.05003961469496874
2025-02-26 19:00:00,239.63,240.12,239.33,239.81,0.07511580353044561
2025-02-26 18:30:00,240.33,240.38,239.14,239.65,-0.28294428494154156
2025-02-26 18:00:00,241.52,241.74,240.24,240.34,-0.48857237495859834
2025-02-26 17:30:00,243.14,243.29,241.39,241.55,-0.6539442296619129
2025-02-26 17:00:00,243.2,243.88,242.86,243.12,-0.03289473684209872
2025-02-26 16:30:00,241.8,243.48,241.75,243.19,0.5748552522746014
2025-02-26 16:00:00,242.19,242.62,241.57,241.79,-0.16515958544944287
2025-02-26 15:30:00,243.5,243.69,242.02,242.17,-0.5462012320328593
2025-02-26 15:00:00,243.39,244.59,243.33,243.5,0.04519495459961939
2025-02-26 14:30:00,243.42,243.97,241.44,243.41,-0.004108125872973012
2025-02-25 20:30:00,247.74,247.77,246.05,246.53,-0.4884152740776653
2025-02-25 20:00:00,248.36,248.53,247.63,247.73,-0.25366403607667254
2025-02-25 19:30:00,247.66,248.59,247.55,248.43,0.3109101187111404
2025-02-25 19:00:00,248.12,248.19,247.16,247.65,-0.1894244720296626
2025-02-25 18:30:00,247.95,248.62,247.77,248.13,0.07259528130671783
2025-02-25 18:00:00,248.17,248.84,247.74,247.98,-0.07656042229117047
2025-02-25 17:30:00,249.52,249.62,248.1,248.19,-0.5330234049374849
2025-02-25 17:00:00,249.53,249.67,248.91,249.58,0.020037670821148306
2025-02-25 16:30:00,246.52,249.92,246.43,249.56,1.2331656660717152
2025-02-25 16:00:00,246.08,246.86,245.66,246.53,0.1828673602080578
2025-02-25 15:30:00,245.11,246.36,244.91,246.08,0.3957406878544322
2025-02-25 15:00:00,247.77,247.86,244.94,245.09,-1.0816483028615276
2025-02-25 14:30:00,247.94,248.91,247.12,247.8,-0.056465273856572705
2025-02-24 20:30:00,247.59,247.78,247.1,247.24,-0.14136273678258182
2025-02-24 20:00:00,247.96,248.22,247.58,247.58,-0.15325052427810754
2025-02-24 19:30:00,248.67,248.74,247.43,247.96,-0.28551896087182993
2025-02-24 19:00:00,247.97,248.78,247.93,248.63,0.2661612291809479
2025-02-24 18:30:00,248.03,248.21,247.67,247.98,-0.0201588517518088
2025-02-24 18:00:00,247.26,248.14,247.21,248.03,0.3114130874383282
2025-02-24 17:30:00,247.8,247.96,247.26,247.27,-0.21388216303470584
2025-02-24 17:00:00,248.01,248.27,247.45,247.78,-0.09273819604047812
